2025-10-14 21:55:34,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_flexiv_l6-1
2025-10-14 21:55:34,490 INFO  ExportHelperExtension.cs: 1136 - Found 77 in gello_teleop_flexiv_l6-1
2025-10-14 21:55:34,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_flexiv_l6-1
2025-10-14 21:55:34,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_flexiv_l3-3
2025-10-14 21:55:34,491 INFO  ExportHelperExtension.cs: 1136 - Found 130 in gello_teleop_flexiv_l3-3
2025-10-14 21:55:34,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_flexiv_l3-3
2025-10-14 21:55:34,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_flexiv_base-1
2025-10-14 21:55:34,492 INFO  ExportHelperExtension.cs: 1136 - Found 58 in gello_teleop_flexiv_base-1
2025-10-14 21:55:34,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_flexiv_base-1
2025-10-14 21:55:34,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_flexiv_l5-1
2025-10-14 21:55:34,493 INFO  ExportHelperExtension.cs: 1136 - Found 103 in gello_teleop_flexiv_l5-1
2025-10-14 21:55:34,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_flexiv_l5-1
2025-10-14 21:55:34,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_flexiv_l2-1
2025-10-14 21:55:34,493 INFO  ExportHelperExtension.cs: 1136 - Found 83 in gello_teleop_flexiv_l2-1
2025-10-14 21:55:34,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gello_teleop_flexiv_l2-1
2025-10-14 21:55:34,493 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gello_teleop_flexiv_l1-1
